method,N,p,k,rho,sep,distribution,rep,syn_idx,success_kmeans,success_hc,diff_sil_km,diff_sil_hc,diff_dist_km,diff_dist_hc,sil_real_km,sil_syn_km,sil_real_hc,sil_syn_hc,dist_real_km,dist_syn_km,dist_real_hc,dist_syn_hc
cart,1000,2,2,0.0,6.0,gamma,5,42,1,1,0.013720296711244195,0.017483897853988295,-0.022829640054687794,-0.0328262257604256,0.5891720958433652,0.6028923925546094,0.5837297175011804,0.6012136153551687,0.7023507107672676,0.6795210707125798,0.7192012663798135,0.6863750406193879
cart,1000,2,3,0.4,10.0,gamma,1,32,1,1,-0.007133938862467826,-0.007133938862467826,0.005422527395259835,0.005422527395259807,0.8227354958276567,0.8156015569651889,0.8227354958276567,0.8156015569651889,0.20796651144333,0.21338903883858984,0.20796651144333003,0.21338903883858984
cart,1000,2,3,0.4,10.0,gamma,2,32,1,1,0.015960235357255104,0.015960235357255104,-0.022986321299758694,-0.022986321299758694,0.8323375976609328,0.848297833018188,0.8323375976609328,0.848297833018188,0.218891677745732,0.19590535644597332,0.218891677745732,0.19590535644597332
cart,1000,2,3,0.4,10.0,gamma,3,32,1,1,0.00726716405169725,0.00726716405169725,-0.009320498658473592,-0.009320498658473592,0.8318387027714348,0.839105866823132,0.8318387027714348,0.839105866823132,0.21866782145910743,0.20934732280063384,0.21866782145910743,0.20934732280063384
cart,1000,2,3,0.4,10.0,gamma,4,32,1,1,0.007450813780778387,0.00791306957317861,-0.007333864115367905,-0.007616178382621186,0.7734552191809917,0.7809060329617701,0.7728339552937216,0.7807470248669002,0.2762215992823877,0.2688877351670198,0.2767297225704605,0.26911354418783934
cart,1000,2,3,0.4,10.0,gamma,5,32,1,1,0.012294656371779733,0.013822184274391414,-0.012458728391027019,-0.014913098602011954,0.7107282713753014,0.7230229277470811,0.7057502858347653,0.7195724701091567,0.3774456926434763,0.3649869642524493,0.3864858074478404,0.37157270884582844
cart,1000,2,2,0.4,10.0,gamma,1,73,1,1,0.002141869772778082,0.002141869772778082,0.002655412971278359,0.002655412971278359,0.8048111083031634,0.8069529780759415,0.8048111083031634,0.8069529780759415,0.3803270141619828,0.38298242713326114,0.3803270141619828,0.38298242713326114
cart,1000,2,2,0.4,10.0,gamma,2,73,1,1,-0.002081945175966937,-0.0020793679543961163,0.005014683275510856,0.005188451411660744,0.8242461201094751,0.8221641749335081,0.8239140614242697,0.8218346934698736,0.34258703510158023,0.3476017183770911,0.3429316151833599,0.34812006659502065
cart,1000,2,2,0.4,10.0,gamma,3,73,1,1,0.0006259458592110523,0.00023064828843644136,-0.004597002281418572,-0.0046393815324302645,0.7729992682585871,0.7736252141177982,0.7720892024055628,0.7723198506939992,0.4228971748517091,0.4183001725702905,0.4244465334005404,0.41980715186811013
cart,1000,2,2,0.4,10.0,gamma,4,73,1,1,-0.0022354731881809586,-0.0022354731881809586,0.0008827606727121462,0.0008827606727121462,0.778753787234984,0.776518314046803,0.778753787234984,0.776518314046803,0.42653702171873775,0.4274197823914499,0.42653702171873775,0.4274197823914499
cart,1000,2,2,0.4,10.0,gamma,5,73,1,1,0.007389948798834367,0.007389948798834367,-0.011456483717990018,-0.011456483717990018,0.7977846021276714,0.8051745509265058,0.7977846021276714,0.8051745509265058,0.39523452780200163,0.3837780440840116,0.39523452780200163,0.3837780440840116
cart,1000,10,4,0.4,0.1,normal,1,98,0,0,0.0006572472808494545,0.015099095396109999,0.017336522637707574,0.004859339379261307,0.1105239785742315,0.11118122585508096,0.0810862647053446,0.09618536010145459,2.3990440452906356,2.416380567928343,2.4439235303786866,2.448782869757948
cart,1000,10,4,0.4,0.1,normal,2,98,0,0,0.007932253186239774,-0.003220757047163611,-0.005429012723999982,-0.014500950961144898,0.10297835041886783,0.1109106036051076,0.08633400701644184,0.08311324996927823,2.4215205438752117,2.4160915311512117,2.4795552701357026,2.4650543191745578
cart,1000,10,4,0.4,0.1,normal,3,98,0,0,-0.002071546154967241,-0.003976610786710216,0.04819462281835385,0.06675868863715806,0.10697632565841823,0.10490477950345099,0.08217456655556467,0.07819795576885445,2.388394577357295,2.436589200175649,2.428057493538229,2.494816182175387
cart,1000,10,4,0.4,0.1,normal,4,98,0,0,0.005001885920831797,-0.004921090778090775,0.01850225816391493,-0.024309105158263566,0.10582990090898194,0.11083178682981373,0.09477918919405123,0.08985809841596046,2.3789359796014535,2.3974382377653685,2.47011885850219,2.4458097533439265
cart,1000,10,4,0.4,0.1,normal,5,98,0,0,0.010950711657229883,-0.005848562202861729,0.04890663263581052,0.016045931315029627,0.09606788621786794,0.10701859787509782,0.08510578015817463,0.0792572179553129,2.4183193304465593,2.46722596308237,2.486706283575408,2.5027522148904375
cart,1000,2,2,0.0,10.0,gamma,1,60,1,1,-0.006292566872170391,-0.005898132826775537,0.015202524457870403,0.02032007672734859,0.6459365280985588,0.6396439612263884,0.6443555621400112,0.6384574293132357,0.635226896122671,0.6504294205805414,0.6407901527445528,0.6611102294719013
cart,1000,2,2,0.0,10.0,gamma,2,60,1,1,-0.0030466721695566745,-0.0030466721695566745,0.009257203017795534,0.009257203017795534,0.8165481943875271,0.8135015222179705,0.8165481943875271,0.8135015222179705,0.3492019237448626,0.3584591267626581,0.3492019237448626,0.3584591267626581
cart,1000,2,2,0.0,10.0,gamma,3,60,1,1,0.002401568062630477,0.002401568062630477,-0.004498327125121271,-0.004498327125121271,0.8285613914033884,0.8309629594660188,0.8285613914033884,0.8309629594660188,0.32849466430467944,0.32399633717955817,0.32849466430467944,0.32399633717955817
cart,1000,2,2,0.0,10.0,gamma,4,60,1,1,0.006414881496756841,-0.003000283899547651,-0.01218026936394978,-0.018823217223226107,0.6662387990812813,0.6726536805780381,0.6663206863432328,0.6633204024436852,0.6040573988146571,0.5918771294507074,0.604766895577685,0.5859436783544589
cart,1000,2,2,0.0,10.0,gamma,5,60,1,1,0.005606095292375546,0.0008090613354123644,-0.010002783213688082,-0.02711660232586055,0.6734874015080211,0.6790934968003967,0.6705346551271271,0.6713437164625394,0.5880558171645018,0.5780530339508138,0.5948027781778475,0.567686175851987
cart,1000,10,4,0.0,6.0,gamma,1,58,1,1,-0.03308027617332704,-0.03929591359073209,0.0833456175965479,0.1057587308888217,0.3418223445109952,0.30874206833766815,0.3297611715845907,0.2904652579938586,1.9992871972650759,2.0826328148616238,2.015975800269608,2.1217345311584297
cart,1000,10,4,0.0,6.0,gamma,2,58,1,0,-0.025155074002103428,-0.04292594331592525,0.03879728915358971,0.0830654085661191,0.3150616701589189,0.28990659615681547,0.3110129811398945,0.26808703782396925,2.1049713666239205,2.14376865577751,2.110084606822403,2.193150015388522
cart,1000,10,4,0.0,6.0,gamma,3,58,0,0,-0.013669461994167964,-0.0270172072977235,0.044073012334117534,0.0549025403423522,0.35807210167248993,0.34440263967832196,0.35538166043478087,0.32836445313705737,1.7574691756188132,1.8015421879529308,1.7692321518051086,1.8241346921474608
cart,1000,10,4,0.0,6.0,gamma,4,58,0,0,-0.006536030125360359,-0.01044809585922124,-0.005756609812308522,-0.030690895331796586,0.26127434461756277,0.2547383144922024,0.24679105362427498,0.23634295776505373,2.075320688881242,2.0695640790689334,2.118206371222576,2.0875154758907795
cart,1000,10,4,0.0,6.0,gamma,5,58,0,0,-0.011032044241946426,-0.013266381629451485,0.030363487806090106,0.035296902206161995,0.33235188733573967,0.32131984309379324,0.3274960387454679,0.3142296571160164,1.888540052278405,1.9189035400844952,1.8924926699259619,1.9277895721321239
cart,1000,2,2,0.0,0.1,gamma,1,62,0,0,0.06153871599117278,0.03149408286669697,0.14924367353908896,0.09655274559224392,0.39824156320679144,0.4597802791979642,0.3642481035968351,0.3957421864635321,0.9906298261288273,1.1398734996679163,0.9692439929846743,1.0657967385769183
cart,1000,2,2,0.0,0.1,gamma,2,62,0,0,0.0033660152055089987,0.05560199636402707,-0.042095122775756666,0.03653401570015391,0.419133554756486,0.422499569961995,0.31205355786678696,0.36765555423081403,1.1105071194268652,1.0684119966511085,0.9685522196049521,1.005086235305106
cart,1000,2,2,0.0,0.1,gamma,3,62,0,0,0.024686319908900356,0.044123072268290875,-0.028212160651883922,0.09625070911816747,0.4103222041898938,0.43500852409879415,0.3949447631438658,0.43906783541215666,1.0872391594765987,1.0590269988247147,1.1350665699303277,1.2313172790484952
cart,1000,2,2,0.0,0.1,gamma,4,62,0,0,-0.04254866691434139,-0.0653313417933799,-0.06417183603389132,0.005719193462023098,0.41643679192123956,0.37388812500689816,0.4051644741905188,0.3398331323971389,1.0247577689052791,0.9605859328713878,0.9620190423081147,0.9677382357701378
cart,1000,2,2,0.0,0.1,gamma,5,62,1,0,0.03683934131163835,-0.09085602491613692,0.010244053397388875,-0.11791559146075781,0.42570592237719235,0.4625452636888307,0.4628808842285721,0.3720248593124352,1.0657289941979284,1.0759730475953173,1.1035373007158862,0.9856217092551284
cart,1000,2,3,0.4,0.1,gamma,1,33,1,1,0.004486154699460565,0.010979658566088124,-0.02128809696059064,-0.002667642365050349,0.4743118522651547,0.4787980069646153,0.41103352044554414,0.42201317901163227,0.8513773122606213,0.8300892153000307,0.8383480808908121,0.8356804385257618
cart,1000,2,3,0.4,0.1,gamma,2,33,1,1,-0.013048849299989673,0.001399639793143781,-0.008956532719337829,0.013043009893235147,0.4796045436006806,0.46655569430069094,0.44213402047281136,0.44353366026595514,0.8336977310069642,0.8247411982876264,0.840049866006524,0.8530928758997591
cart,1000,2,3,0.4,0.1,gamma,3,33,0,0,0.0014010286508303604,0.056875526403075305,-0.015811490882382984,-0.06289983972879509,0.43323579724953626,0.4346368259003666,0.37688816302000955,0.43376368942308485,0.8779270778197654,0.8621155869373824,0.9224365205580431,0.8595366808292481
cart,1000,2,3,0.4,0.1,gamma,4,33,0,0,-0.04778359926069847,-0.06993732149992243,0.0904363111421973,0.09052955711528876,0.4695615890544621,0.42177798979376363,0.42634743293303495,0.3564101114331125,0.8558334334424093,0.9462697445846066,0.9070805539912742,0.997610111106563
cart,1000,2,3,0.4,0.1,gamma,5,33,0,1,0.006211853124582334,-0.05118569564552761,0.02415190836093295,-0.03672237196737105,0.4369552981767095,0.4431671513012918,0.48108219046148326,0.42989649481595565,0.8446740763083103,0.8688259846692432,0.9125615933294006,0.8758392213620295
cart,1000,2,3,0.4,2.0,gamma,1,3,0,0,-0.014205753535421306,0.08266298975898284,-0.042803836768744996,-0.027652360959813604,0.4071667711271028,0.3929610175916815,0.2935563430287107,0.37621933278769354,0.7372236235955243,0.6944197868267793,0.707839115971136,0.6801867550113224
cart,1000,2,3,0.4,2.0,gamma,2,3,0,0,0.024720562635703935,-0.025816539391707027,-0.027837749584323834,0.0009817603571433686,0.3992512353291092,0.42397179796481316,0.40038641521192675,0.3745698758202197,0.7470886767422483,0.7192509271579245,0.6966979153272992,0.6976796756844426
cart,1000,2,3,0.4,2.0,gamma,3,3,0,0,-0.008879520754406234,-0.038445443731769724,0.00688611253271787,-0.07708543710177584,0.43017086339613336,0.42129134264172713,0.3793174979976055,0.3408720542658358,0.755809707229553,0.7626958197622709,0.7710590572256182,0.6939736201238423
cart,1000,2,3,0.4,2.0,gamma,4,3,0,0,-0.018096621193643248,-0.08945854022496219,0.012008052415477866,-0.07512570988194811,0.4075382880817224,0.38944166688807913,0.4010563365147326,0.3115977962897704,0.7906508934718595,0.8026589458873373,0.801480788554084,0.7263550786721359
cart,1000,2,3,0.4,2.0,gamma,5,3,0,0,0.0234456009506665,0.012330928889425663,-0.04026415582742726,0.006822158403413159,0.4003104844884863,0.4237560854391528,0.36884726899847886,0.3811781978879045,0.7850014452293917,0.7447372894019645,0.784922014042567,0.7917441724459802
cart,1000,2,2,0.0,2.0,gamma,1,51,1,1,0.01848060660402212,0.025446744022668055,-0.028312721604374813,-0.013062674026545151,0.4149320098631504,0.4334126164671725,0.4039492903301603,0.42939603435282836,0.900029809221629,0.8717170876172542,0.9014380150936228,0.8883753410670776
cart,1000,2,2,0.0,2.0,gamma,2,51,1,1,0.0010284266468111314,0.002525130782236429,-0.004040238188891432,-0.0021169612782331315,0.4206715042056606,0.4216999308524717,0.4089910539431729,0.41151618472540935,0.892403561188468,0.8883633229995765,0.9102626738275542,0.9081457125493211
cart,1000,2,2,0.0,2.0,gamma,3,51,0,1,0.010296914231149534,0.026338249893547716,-0.01382124572545651,-0.002570263190646349,0.3881645575549958,0.3984614717861453,0.38125624622083965,0.40759449611438736,0.9295304969420004,0.9157092512165439,0.9424073216535384,0.939837058462892
cart,1000,2,2,0.0,2.0,gamma,4,51,0,0,-0.026350532115652525,-0.016330851897942034,0.030234336416729124,0.04496170110524089,0.41328602246997864,0.3869354903543261,0.36506873545957,0.348737883561628,0.9007543273730386,0.9309886637897677,0.9231345053897723,0.9680962064950132
cart,1000,2,2,0.0,2.0,gamma,5,51,0,0,-0.0043804947469130995,-0.03763612941896144,0.016496592064365823,0.10755517536203829,0.3845844958432339,0.3802040010963208,0.3786987941264813,0.34106266470751984,0.9008149084423993,0.9173115005067651,0.8437557313846505,0.9513109067466888
cart,1000,2,2,0.4,2.0,gamma,1,69,0,1,0.0065039502138781735,-0.0011430544964147193,-0.003082589875279873,-0.03662782053727387,0.4118003868034724,0.4183043370173506,0.4226293201072447,0.42148626561082997,0.9048386394666144,0.9017560495913345,0.9644650268490842,0.9278372063118103
cart,1000,2,2,0.4,2.0,gamma,2,69,0,1,0.00883015779064622,0.06544306302220493,0.00825036679634028,0.20119447895880516,0.4278114131750309,0.43664157096567713,0.38638263594585787,0.4518256989680628,0.8656128993573302,0.8738632661536705,0.7614650629759718,0.962659541934777
cart,1000,2,2,0.4,2.0,gamma,3,69,1,1,0.01680934770695397,0.006704667710348555,-0.009878109032662286,0.1276847493945621,0.4344096060627095,0.4512189537696635,0.4253942346446283,0.43209890235497683,0.8592009860989329,0.8493228770662706,0.8678922868006502,0.9955770361952123
cart,1000,2,2,0.4,2.0,gamma,4,69,1,0,-0.007513240203189386,-0.02984153160379277,0.0029280322971619865,0.0055038283452640835,0.4208570021230993,0.4133437619199099,0.3866957553277171,0.35685422372392434,0.889429282942293,0.8923573152394549,0.7944917632906613,0.7999955916359254
cart,1000,2,2,0.4,2.0,gamma,5,69,1,1,0.03779127690079187,0.03188490054782156,-0.02238179523661976,0.02326257633161699,0.4186779718089306,0.4564692487097225,0.38155874758294334,0.4134436481307649,0.9046670117143335,0.8822852164777137,0.7654138416706735,0.7886764180022905
cart,1000,2,2,0.4,0.1,gamma,1,80,1,1,-0.009771963684386376,0.021496034329835212,-0.04400150745579434,-0.0443955013219437,0.4793367179518068,0.46956475426742045,0.44649961015894063,0.46799564448877584,1.0074964327960796,0.9634949253402852,1.030884589611276,0.9864890882893322
cart,1000,2,2,0.4,0.1,gamma,2,80,1,0,0.007861594389741378,-0.023954982637098332,0.04069461963721288,0.03658501335760311,0.44316706607514617,0.45102866046488754,0.4355237799243371,0.4115687972872388,0.9725892097381221,1.013283829375335,1.029752013150433,1.066337026508036
cart,1000,2,2,0.4,0.1,gamma,3,80,1,1,-0.014740387607710126,0.013444047625716549,0.02537151034628038,0.04863387326868296,0.483259525308426,0.46851913770071585,0.428789041753961,0.44223308937967754,0.9959579640722147,1.021329474418495,0.932981702733436,0.9816155760021189
cart,1000,2,2,0.4,0.1,gamma,4,80,0,0,-0.011587175223037316,-0.09278601446502116,-0.053559217911920975,-0.09576975033976731,0.4933040248192002,0.4817168495961629,0.47386500901176987,0.3810789945467487,0.9897633262882829,0.9362041083763619,0.9752995770034422,0.8795298266636749
cart,1000,2,2,0.4,0.1,gamma,5,80,0,0,0.007039784969329221,-0.024089157162412722,-0.024092456205898283,-0.0699973498768317,0.43909409188850573,0.44613387685783495,0.4405371055730914,0.41644794841067867,0.9454606658355761,0.9213682096296778,0.9645056819758471,0.8945083320990154
cart,1000,2,2,0.4,10.0,gamma,1,74,1,1,0.008012174024197627,0.008012174024197627,-0.01627385431632905,-0.01627385431632905,0.8048111083031634,0.812823282327361,0.8048111083031634,0.812823282327361,0.3803270141619828,0.36405315984565373,0.3803270141619828,0.36405315984565373
cart,1000,2,2,0.4,10.0,gamma,2,74,1,1,0.005337123978810365,0.005669182664015726,-0.007757154458635063,-0.00810173454041474,0.8242461201094751,0.8295832440882854,0.8239140614242697,0.8295832440882854,0.34258703510158023,0.33482988064294517,0.3429316151833599,0.33482988064294517
cart,1000,2,2,0.4,10.0,gamma,3,74,1,1,0.004961311146397751,0.005871376999422084,-0.0085730512618995,-0.010122409810730815,0.7729992682585871,0.7779605794049849,0.7720892024055628,0.7779605794049849,0.4228971748517091,0.4143241235898096,0.4244465334005404,0.4143241235898096
cart,1000,2,2,0.4,10.0,gamma,4,74,1,1,0.011786404658007288,0.011786404658007288,-0.018170130596373846,-0.018170130596373846,0.778753787234984,0.7905401918929913,0.778753787234984,0.7905401918929913,0.42653702171873775,0.4083668911223639,0.42653702171873775,0.4083668911223639
cart,1000,2,2,0.4,10.0,gamma,5,74,1,1,-0.0019899300251895458,-0.0019899300251895458,0.0029207489128181274,0.0029207489128181274,0.7977846021276714,0.7957946721024819,0.7977846021276714,0.7957946721024819,0.39523452780200163,0.39815527671481976,0.39523452780200163,0.39815527671481976
cart,1000,10,4,0.0,2.0,gamma,1,55,0,0,0.008501756963709445,0.010570154327963016,-0.017734590327484145,-0.0679850007951397,0.11280748849589874,0.12130924545960818,0.0676459774775195,0.07821613180548252,2.6740593037917657,2.6563247134642816,2.786005721929513,2.718020721134373
cart,1000,10,4,0.0,2.0,gamma,2,55,0,0,0.008661658592473712,-0.0030059145075631774,0.03159435789623277,-0.06681720812924574,0.09358659137459237,0.10224824996706608,0.05294345475576203,0.04993754024819885,2.654566550642241,2.686160908538474,2.744978207207554,2.678160999078308
cart,1000,10,4,0.0,2.0,gamma,3,55,0,0,0.001847729195944045,0.006770788180234799,0.10014534590078616,0.1737353692744974,0.10549885971531311,0.10734658891125716,0.06560842494642191,0.07237921312665671,2.659708427085497,2.759853772986283,2.7044894494094405,2.878224818683938
cart,1000,10,4,0.0,2.0,gamma,4,55,0,0,0.0038113083818045596,-0.007186487518923812,0.021048099630235573,0.007193275668212706,0.10953772037199513,0.1133490287537997,0.06754527435039187,0.06035878683146806,2.642752625076928,2.663800724707164,2.696166147912302,2.7033594235805145
